0.006399999840000001,140 ,0.007079999889999998,157
0.0143999998        ,340 ,0.015040000000000001,356
0.0223999992        ,540 ,0.023040000350000003,556
0.03043999895       ,741 ,0.030999999489999996,755
0.0383999981        ,940 ,0.03903999925       ,956
0.046439997850000005,1141,0.04699999839       ,1155
0.05443999916       ,1341,0.054959997535      ,1354
0.062359999865      ,1539,0.06312000006400001 ,1558
0.070359997451      ,1739,0.071039997041      ,1756
0.078359998763      ,1939,0.079119995236      ,1958
